listing_id,id,date,reviewer_id,reviewer_name,comments
6106997,61592717,2016-02-06,713497,Roberta,"I enjoyed my stay at Tiger & Peacock. Sharon, the House Mom, was very prompt with responding to communications and was very kind and accommodating. I enjoyed my room which had a comfy bed in an older home full of Portland charm. There was a cozy kitchen where I fixed myself a cup of tea before retiring to bed. The location is very convenient and easy to find. I would love to stay here again when I come to Portland."
6106997,61831585,2016-02-08,15742576,Ankit,This was a great stay. Everything was as advertised. Nice neighborhood and comfortable room. Everything was thoughtfully laid out and organized to be hassle-free. The rules for common spaces were sensible and helpful. Thanks for everything!
6106997,62024681,2016-02-10,8861275,Dramadance,My third stay at their house on Broadway Street.  Another great room - comfortable and clean.  Love the location!  House mom Sharon adds to the charm of staying here.  
6106997,62551042,2016-02-15,42486005,Gillian,"I absolutely loved my stay at their well-kept home! Sharon was unbelievably kind and welcoming from the start. The house is centrally located to a lot of great places from down town, to Forest Park, to a great brunch spot across the street! I thoroughly enjoyed everything!"
6106997,62792129,2016-02-16,34951509,Richard,"Great experience if you want to sleep during a layover. Comfortable, clean bed sheets and towels are a plus!"
6106997,63018602,2016-02-19,713497,Roberta,"Enjoyed my stay with Tiger and Peacock. Comfortable, clean, conveniently located with a very friendly and accommodating host. Thanks again."
6106997,63124201,2016-02-20,56008260,Abdul,Every thing is great ! 
6106997,63416201,2016-02-22,57145891,Axel,Der Aufenthalt bei Tiger & Peacock hat mir sehr gut gefallen. Das gesamte Haus war in hervorragendem Zustand und sehr gut organisiert und die Gastgeber sind sehr nett und zuvorkommend. 
6106997,63678782,2016-02-25,5593916,April,"The room was perfect --exactly as described.  My ""Staycation"" was great...quiet and comfortable... with all the amenities I could need."
6106997,63864218,2016-02-27,4285568,Anders,I was amazed how quiet and secluded this property was for being on the main stretch. Lovely spot!
6106997,64452162,2016-03-04,35103765,Xu,very pretty house and beautiful neighborhood. Sharon is very helpful! I had a nice week staying here! Will come back again.  
6106997,64964792,2016-03-09,32094843,Ilse,"Easy check in, close to public transportation, great bars and restaurants nearby. Couldn't have asked for a better host. Thanks for a great stay! "
6106997,65366677,2016-03-13,29410589,Clay,"We really enjoyed staying here. It's very easy to access with both code based padlocks on the front door and the bedroom doors. The room was nice, just as pictured, and quiet. The location was great and it was easy to walk to numerous restaurants very close by. If we ever visit Portland again we would definitely plan to stay here."
6106997,65879853,2016-03-17,45324209,Jigyasa,"Great neighborhood! Tidy and well kept! The only thing, for light sleepers, you can hear traffic from the street at night. Overall a good choice though!!"
6106997,66473304,2016-03-22,59668722,Natalie,"great place - although it's not near downtown Portland, transportation is super accessible and easy to navigate around the area. nice house, nice amenities, even though I haven't met the house mom, she was very responsive through texting. "
6106997,67246898,2016-03-27,62496146,Yuko,"I had spend a greatful times this bnb.
House mam was so kindly:) 
The room was able to be relaxed calmly.

I recommend that you stay in this area.

Portland love sooooo much!!!"
6106997,69570054,2016-04-11,35573095,Brenda,"Tiger and Peacock were great hosts for my long-term stay in Portland. They made me feel right at home. Access to my accommodation was super easy (and secure), and communications with the on-site host were top notch. I had access to the kitchen at all hours and made most of my meals; the kitchen is fully stocked with everything you need to cook. There are also many, many excellent restaurants within a few blocks, some of which are only steps away and most will deliver. The house is quiet and private and the wifi high speed and uncluttered. Laundry access was available as well, which I took advantage of. Tiger and Peacock (and Sharon) are excellent Airbnb hosts!"
6106997,69679578,2016-04-12,53753361,Rebecca,"Excellent communication. Very nice to deal with. Unfortunately I didn't get the chance to stay. Circumstances prevented me from getting there, but no fault of the host. They are super nice to deal with. If I come back to the area I will request again. :)"
6106997,70135296,2016-04-16,63516549,Mike,"Charming room, great location, and the house mom Sharon is just a gem!

Everything was clean, organized and well run. More like a professional B&B or hostel than someone's house. Keypad locks make coming and going a breeze. A very cool building, tons of walkable eat/drink options."
6106997,70304502,2016-04-17,18698455,Rachael,Great house and locarion. Very easy systen. Would stay here again !
6106997,72646018,2016-05-04,67045219,Jeremy,"Didn't really interact with hosts, but my travel companion got helpful suggestions on places to visit. We got our privacy and everything was clean. No complaints."
6106997,73340373,2016-05-08,17924856,Tim,"This is my second time staying at this great house, and once again, I can't recommend it enough.  Somehow a house so closed to decent bars stays quiet at night!  I made new friends there, had a wonderful time as always talking food with the house mom... When friends come to visit, this place will be my top recommendation :)"
6106997,74361991,2016-05-15,25330038,Gabriel,The house was in a great location and had easy access to everything. The room was clean and hosts were super considerate. It was an amazing stay!
6106997,74984676,2016-05-18,31477723,Jenny,Cute place in a great location. Nice quiet place to get some zzzs
6106997,75138927,2016-05-19,69888201,Suchi,"Amazing room, excellent host!"
6106997,75384736,2016-05-21,59272969,Jason,"Tiger and Peacock's ""Mt. Hood"" Room was exactly as advertised.  
The room was very comfortable and they were very accomodating with my last minute arrangements.  If I was looking for another short term stay I would definitely stay here again.  

Some nice restaurants and fun bars in walking distance both directions on Broadway, and you can easily Uber anywhere in the area for a short cheap fare.  "
6106997,77373567,2016-05-31,61160956,Randy,"The house is well maintained and has a lot of character.  The other guests were polite and caused no problems at all.  Very easy setup for starting and ending our stay.  The parking in back was fine.  Information said don't park next to the no parking signs, but I did not see any no parking signs.
Thanks for a nice experience.
Randy  "
6106997,78063087,2016-06-05,55409740,Agnieszka,"The house is an an excellent location: Close to public transport, close to little stores and restaurants, etc. The room I received was very clean and felt private (it has a code-entry door, so did not have to bother remembering to take keys everywhere, which is surprisingly convenient). The kitchen area has lots of tea, a fridge for visitor use, and is functional. It felt safe and cozy to stay in the room.

The only negative -- and this is not a negative about the house, just a matter of circumstance -- is the ventilation. It was HOT when I was there (in the 90s all three days!) and lack of AC was a bit of a pain. Fortunately, it would cool during the night :)

Overall, would recommend strongly, but maybe be a little cautious during expected heat waves."
6106997,78978446,2016-06-10,13256251,Elle,"This house was a great place to stay. The house mum, Sharon, was so helpful and welcoming when I arrived. It's secure and on a main street with nice shops, bars and restaurants around. Public transport is easy to access but I preferred to walk the 45 minutes downtown. Would highly recommend staying here!"
6106997,80236402,2016-06-17,16367957,Diana,"It was great that I could instant-book this place, as I found myself unexpectedly in Portland for the night.  The hosts responded to my questions pretty quickly.  The place itself is the kind of Airbnb offering that is more hostel than a room in a home, which probably also makes it easier to instant-book, with numbers on the rooms, signs, posted notes.  The decor is a blend of funky charm and friendly shab.  Sharon, the house mom, was very friendly and accommodating, bringing me an extra blanket and heater.  The neighborhood is fun, with a Peets coffee a stones throw away, which reassured my Berkeley heart, a great taco place, fun little pubs, and you can get a massage at about every other store front.  I wouldn't stay here if I was going to want to spend a lot of time in my room, as it overlooks a parking lot, and I had to keep blinds closed for privacy.  The streets also busy, and the house close to the street, but I slept well anyways, as the bed was really comfy, with lots of pillows.  Wasn't the most beautiful room, but I was in Portland, so I only wanted the room for safety and sleep.  It felt homey, and safe, and I slept well, so I was happy."
6106997,80952571,2016-06-20,75392112,Brett,"Sharon was a great host!  Great place, close to tons of things to do.  Highly recommended!"
6106997,82413159,2016-06-27,10036721,Matt,Nice place 
6106997,82782618,2016-06-29,69793345,Ian,"Accessible, clean, and with knowledgeable hosts. Not a single problem to be found."
3646070,16379709,2014-07-26,506078,Patricia,"I had the pleasure of staying in Jason's studio in Irvington. The studio was clean, the neighborhood lovely, and the rest of Portland was easily accessible by riding the #8 bus.
When I entered there were fresh flowers on the table and even a bowl of cherries from the farmers market. Jason is the apotheosis of hospitality, and he was very accommodating to when I invariably forgot something here and there.

I even rented one of Jason's bikes for the week, and got to bike around to wherever I needed to go.

The bed was incredibly comfortable, the shower was of a perfect temperature, and the room opens up into the backyard. 

I spent most mornings walking through the residential streets, taking in the grand architecture. I can think of no better place to stay in Portland than here, and I'm already looking forward to my next visit. :)"
3646070,16688500,2014-07-31,4901507,Jennifer,"I had a great 5-night stay in Portland in the studio apartment in Irvington. The neighborhood was so beautiful, with its tree-lined streets and historic homes, and the location was perfect for exploring the city. I loved walking around the corner for coffee or a glass of wine and checking out all the nearby parks. Jason was very welcoming, friendly, and helpful in getting me oriented. It was enough to make me want to come back... "
3646070,17138527,2014-08-07,19518499,Gordon,"Jason's studio is a great little slice of Portland. The listing was clean and just as advertised. The hot tub was also clean and at a wonderfully relaxing temperature. The bed was comfortable and perfect for one or two. I would stay there again in a heartbeat while traveling to Portland for business or pleasure. Thanks very much, Jason!  10/10 Would recommend."
3646070,17302027,2014-08-10,17224658,Avery,"This was a great studio apartment.  It is located in the Irvington District in a 1920s split home.  Jason was an awesome host, I sent him a text and he left the key our for us because we arrived after 9pm on our check-in date. The apartment is awesome and located just blocks away from Broadway which has incredible food and bars.  The neighborhood made us want to move to Portland because it was so awesome and quiet.  The tree-lined streets made for incredible walks with our dog.  There is a great pub just around the corner from the place as well.  It was a great experience, we would definitely stay again.  We had our 3 year old lab with us the whole time and had no problems in Portland.  I would highly recommend this stay for anyone that travels with their pet.  "
3646070,17651941,2014-08-15,19448143,Ren√©e,"My partner and I had a wonderful stay in Jason's place. it was quiet, incredibly clean, and he gave a few nice touches that made it feel extra welcoming. He was totally top of communication which was so helpful when we finally made it into town and realized we still needed the house number. He texted back our dying phone within 2 minutes. 

The location was perfect - we got to see so much in our time there. Favourite place to brunch is the Alberta district which a not too far from the house. 

We loved it. Would recommend to anyone. "
3646070,17910443,2014-08-18,185997,Jacqueline,"This place is GREAT. We only stayed for one night but this place was so super charming that it made our whole trip seem longer and more memorable. The building has tons of character and the neighborhood is full of huge, beautiful old houses and trees. Jason made everything simple with fast and clear communication, and was very accommodating. The outdoor hot tub in the backyard was the best - it was in the back all ready to go when we arrived. So glad we chose this place!"
3646070,18214492,2014-08-23,1771553,Ashley,We had a  great time at Jason's  place! We brought 2 little dogs and it was easy to walk them around the beautiful neighborhood. There was plenty of parking and it was convenient to restaurants bars coffee shops etc. There was a vase of beatiful flowers for our arrival and the wifi codes were readily available.  We recommend it!
3646070,18431343,2014-08-26,19196103,Steven,"A very nice location, with excellent host.  The studio apartment is new to the airbnb market, so our observations (not requests at all) to the host about possible additions the furnishings (microwave, fan, small shelves for the bath) became near instantaneous events.  Host is most discrete, but very available and convivial.  Good choice for a couple.  Bath is snug but adequate.  Comfy down platform double bed.  Hot tub looks like a winner in cooler weather.  Very well stocked small kitchen.  Plenty of light.  Will stay again.  Fairly priced, if not a steal."
3646070,19208650,2014-09-08,223951,Kimberly,"I absolutely loved my stay! Jason was extremely accommodating and was very generous when I asked to check out late.
The apt is cozy & comfy & the bed was so perfect I didn't want to get up in the morning. It was everything I wanted. The neighborhood is drop dead gorgeous and perfect for long walks. Some of Portlands best restaurants are a few minutes away. 
I look forward to coming back soon!"
3646070,19697712,2014-09-16,1472039,Larissa,We had a wonderful stay! Our host was friendly and communicative.
3646070,20174747,2014-09-24,1592636,Jonathan,"The listing is accurate. The hot tub was ready on arrival, much appreciated. I did an instant booking and the check in was straight forward. Nice neighborhood with many options for  entertainment and eating, Secret Society and Toro Bravo. Privacy respected, just like living in the neighborhood for a day."
3646070,20934317,2014-10-07,10878170,Collin,Jason's studio apartment was great! The location was perfect in Northeast Portland.  Easy walk to everything you could need.  Pok Pok Noi is only a mile up 15th!  Apartment was clean and well appointed.  Everything we could have asked for.  We would definitely stay again!
3646070,21239072,2014-10-13,21815788,Matthew,This was a perfect place to spend a few days in portland.  Absolutely a beautiful neighborhood.  Short drive from everything.  The studio was very cozy and comfortable!  The host Jason was excellent and very friendly.  Would most definitely stay here again! 
3646070,21615034,2014-10-20,5032468,Amber,"The Irvington neighborhood is gorgeous. It was an incredible historic neighborhood to walk through and was very close and convenient to the other areas of Portland we wanted to visit. The hot tub was GREAT after a day of hiking Multnomah Falls. The unit itself was nice, but small, but it met our needs for our visit. The house it is in has 8 units, and it's an old house, so you can hear a lot of creaking and moving around if the other units are occupied. We only really stayed there to sleep, so it wasn't a huge deal - but if you are a sensitive sleeper this old home may not be for you. We had a rental car, but it was very close to the bus route and a bus trip to downtown took about 10 minutes. "
3646070,22045612,2014-10-28,14847892,Aaron,"Great place, quiet,!sweet hood.
Not super close to the desirable high streets but that's ok. 

I stayed here solo, it's about the size of small hotel from so a couple might feel cramped after a few days."
3646070,22346400,2014-11-03,3751080,Ashlie,"Jason was a great host! And the space was comfortable and clean. 
My bf and I visited during Halloween, and the neighborhood was a perfect setting for our adventure; colorful tree lined streets with an abundance of holiday cheer. 
Portland gets a little nippy in the autumn months, but the hot tub in the garden will warm you right up. "
3646070,22673798,2014-11-11,23133137,Mika,The studio was perfect for our trip. We didn't spend much time at the studio but it was great to have somewhere a bit more personal for our stay. The little hot tub in the back was a nice touch. Great neighbourhood central to transit and with quite a few available car2go's.
3646070,22806489,2014-11-15,22595533,Victoria,"Jason is an outstanding host. He is prompt in accommodating needs, and requests. The space is cozy and sweet. The bed is comfortable for a pleasant sleep. The neighborhood is wonderful, and close to everything. I will recommend him without a doubt!"
3646070,22971275,2014-11-18,14869911,Risa,"Jason was a wonderful host. He lives on the third floor above the studio and was on-site when we checked in. He offered us bikes for $10 (along with a lock and helmet) and gave us detailed suggestions of all the great restaurants, pubs, breweries and shops nearby, and the best streets to take to get there on bikes. It is clear that Jason loves Portland, and in particular this area of Portland, and is grateful for the opportunity to share his love with travelers. And all the places we visited on his recommendation were indeed great! 

The studio was just as it looked in the photos: clean, cute and comfortable. The bed was cozy, the kitchen was well stocked and most importantly, the hot-tub was blazing hot and easily accessible in the backyard. There is a big TV and fast internet for those who want to be connected. An overall great place to stay if you want to explore Northeast Portland, Mississippi Street and the Alberta Arts District on bicycles or by car, as there seemed to be ample parking as well."
3646070,23258239,2014-11-26,2449286,Maikel And Jenny,"Great location, quiet neighborhood, charming unit and very responsive host. Both thumbs up! "
3646070,23663392,2014-12-07,2872642,Casey,We had an emergency at home and never ended up going to the apt.
3646070,23711144,2014-12-08,16900599,Kate,Jason was very accommodating and the place was wonderful! Great location and a very cute apartment. Highly recommend!
3646070,24477473,2014-12-29,23461457,Ed,"Actually, our hosts virtually welcomed us at the front door. They happened to be decorating a Christmas tree with their little daughter and the tree was in the foyer. They let us in, gave us keys and pointed the way to our apartment."
3646070,25276414,2015-01-11,3675548,Hugh,"The unit was exactly as shown in the photos. Really beautiful neighborhood.  Jason was very communicative and amenable.

Only issue: we stayed there in January, and the first night was exceptionally cold for Portland in the winter.  The only heat in the unit was a small space heater that didn't do a whole lot.  It was freezing!  The other nights were fine, though."
3646070,25561415,2015-01-19,25546946,Eric,great place. we are most likely going to move to Portlnd and our stay here gave us a great first impression. awesome location. the basic nest did not let us down. thank you!
3646070,25622866,2015-01-20,1103227,Monica,"Really cute place, great location. Jason was very accommodating. "
3646070,25802854,2015-01-26,18104211,Tony,"The location of this place is amazing! We spent both mornings just walking around the neighborhood with out pup. There are lots of historic homes, with families and dogs walking/running through the neighborhood. The studio is charming and provided us everything we needed on our stay! We will definitely keep this  place in mind on a return trip to Portland. "
3646070,26103515,2015-02-03,7149589,Alexa,"We had a great stay at Jason's apartment.  Its such a nice quiet neighborhood, close to other areas in the North of the city. The apartment has everything you need with the kitchen and bathroom.  He has some great Portland guides to use, and the bikes were so useful around the city.  Couldn't recommend it more!"
3646070,26423734,2015-02-12,8950673,Jimmy,"Great location on quiet street of beautiful homes in the heart of historic Irvington district, one of the most beautiful neighborhoods of Portland.  But don't misjudge the quiet neighborhood:  just a two minute walk to #8 bus will get you to Alberta Arts neighborhood or downtown.  A wine/cheese bar and craft-beer bar also within two minutes.  Finally, less than 10-minute walk to shops and restaurants of NE Broadway, including Peet's coffee, Starbucks, and a McMenamin's pub; or in the other direction to a Whole Foods store and more neighborhood restaurants.
Relaxing hot tub always ready for a dip."
3646070,26953785,2015-02-22,26883590,Jack,"Our host was very friendly and responsive to emails and texts. 

The studio is very nicely located with a easy parking on the street. We were able to use the studio as a base to drive around and explore both Northeast and Southeast Portland.

There are two entrances to the studio, one directly from the back and another from the main entrance. both of which are good.

Only minor thing for me is that the bed is quite soft, but that's more of a personal preference."
3646070,27492772,2015-03-06,10149028,Matthew,"Great location, easy to walk to a lot of cool restaurants and venues."
3646070,27795183,2015-03-12,18613039,Cherry,"Great experience -- Irvington is located in the NE part of Portland, but easy enough to get to downtown or the other little neighborhoods outside of downtown by foot, bike, or public transit.  Jason was a great host, rented a couple bikes to us for our second day in PDX, and the studio was as pictured/expected.  Small library in the foyer area has some interesting books on things to do/eat/see around the area.  "
3646070,29507494,2015-04-08,12403431,Vick,Jason was a great host! We were provided with everything we needed for a comfortable stay. This little studio was perfectly located in a beautiful neighborhood just a short ride from downtown Portland. The hot tub was extremely enjoyable on cold misty evenings. We were able to cook in the kitchen and enjoy the local Hophouse. Would recommend to a friend. Thanks Jason!
3646070,30725325,2015-04-26,959150,Jamie,"We had a great stay at Jason's place. It's an easy walk into downtown and even closer by the streetcar. However, I'd suggest exploring the neighborhood around you, too. Lots of great restaurants and shops; Jason and his very sweet girls were also full of suggestions. 
The apartment is clean, cozy, and quiet. Has everything you'd need for a comfortable stay. I'd definitely recommend and stay again. Thanks, Jason!"
3646070,31074559,2015-05-01,16317612,Nicholas,Jason was a great host. He was very accommodating and the whole experience went off without a hitch. The suite itself is very open and beautiful and the garden was a lovely addition. Everything was clean and inviting and I could not ask for a better stay. Thanks Jason! 
3646070,31230833,2015-05-03,17623904,Kristof,"We were blow away by the beauty and location of Jasons house!  Our room was very clean and well kept. Jason was a excellent host, even agreed to let us alter our reservation last minute.  The property exceeded expectations and we can't wait to come back!   Best stay in Portland ever!  Thanks Jason!"
3646070,31659780,2015-05-08,506871,Sarah,"Wish we could've stayed longer! Great location, beautiful neighborhood and house, cute studio. Bed was very comfortable. And hot tub a big bonus!! (Too much good food in Portland to take advantage of the kitchen.)"
3646070,32567135,2015-05-19,2525795,Dana,"I really enjoyed staying here. Place was in a great location, quiet, and looks just as cute as in the photos. Jason was there if I had any questions. I'd definitely stay here again. "
3646070,33257872,2015-05-26,33482,Lisa,"Room was just as described and pictured!  Very good, basic amenities.  Complimentary tea and coffee was helpful.  Lovely neighborhood, easy access to wherever you want to go in Portland.  Jason was responsive when we had a challenging time using the keys on the front door.  Nice fluffy towels, having a full kitchen was very helpful to stock up on some supplies.  The hot tub was awesome to have access to, except that there were no instructions and it got cold on our third day there.  

We had a fabulous time hanging out, having a chill weekend and pampering ourselves with lots of hot tub time!  Would recommend!"
3646070,33546735,2015-05-29,2155504,TIffany,"This is an awesome apartment. The location is stellar. The hot tub is a couple of steps from the back door. Very comfortable bed and light, bright apartment. Small, but full kitchen and bathroom with everything you need. This is a perfect spot for a stay in Portland. 

Jason also very generously let us park our packed-to-the-roof (and on top) vehicle in the drive the first night we were there until we could access our storage unit the next morning."
3646070,33834406,2015-06-01,3826514,Sarah,Beautiful space with everything we needed. Took full advantage of the hot tub. Seamless check in.
3646070,34258738,2015-06-06,32167975,Regina And Izzy,"We stayed here for the first two nights of our Oregon wedding trip and it was perfect! We felt very safe and loved how much natural light the space had. We enjoyed the hot tub as well. Thanks, Jason!"
3646070,34557303,2015-06-09,3399306,Katy,"The apartment was very nice and tidy, and the neighborhood was beautiful and quiet, as well as convenient for us. Everything was as described and we were quite comfortable in our stay. There was some mix up with the cleaning before we arrived, but Jason quickly remedied this."
3646070,34883820,2015-06-13,33501050,Lucas,"Jason was awesome.. 

My prior stay was interrupted due to my failure to jump on the reservation, so I lost days in between, but Jason was super helpful and offered me his studio in lieu of my lost days. He was a great help and it kept me on the same building and block in Irvington which was very helpful. I would stay here again in a flash.. Super comfy and easy access and quiet house. Very clean, and always helpful for any needs. There is even a laundry in the basement.. Awesome.. Could not be happier, well I could be if I actually lived in this neighborhood.. "
3646070,35122044,2015-06-15,33791516,Eric,"This was a great spot. It accomplished all of the needs we had. It's definitely in a more residential portion of town, nice and quiet. Jason was very accommodating to any requests we had like advice on places to hike, as well as being flexible on exact arrival/departure. Would stay here again."
3646070,35961383,2015-06-23,6136574,Salvatore,"Thanks to Jason, our stay in Portland was exceptional. His familiarity with the city proved invaluable‚the food and event suggestions he provided did not disappoint.

The room was clean, cozy, and functional. It had everything we needed for stay. The neighborhood felt safe and tranquil."
3646070,36549494,2015-06-29,17467581,Megan,"We had such a great stay at Jason's place! The neighborhood is quiet, peaceful, and beautiful; great to take walks around after dinner. The studio is comfortable and we had everything we needed. The weekend we visited was 99+ degrees, so Jason provided us with a tower fan to cool off the room (which was a life saver to help us sleep at night). He was very accommodating with our schedule, which was early check-in and late check-out, and made sure we were comfortable. Would definitely come back again!"
3646070,37346288,2015-07-06,709679,Megan,"Jason was an excellent host! He stopped by to say hello, brought his super cute pup to greet us, and gave us a list of wonderful restaurant recommendations to try in the NE. He also told us a brief history of the neighborhood and his own building. 

There was quite the heatwave happening in Portland during our trip, but Jason provided a tower fan for us to use throughout our stay. It was more than enough to keep us cool in the evening and circulate the air during the day. We returned a couple of afternoons for cat naps and found it quite pleasant. 

Irvington is such a fascinating part of town, and we loved the home, the neighborhood and the accommodations. The studio is small but cozy and meets all the comfort needs. We couldn't have found a better place to lay our heads and enjoy the wonderful PNW summer weather.

We hope to return and try one of the other rental units in this home, because enjoyed it so much! Thank you Jason!!!"
3646070,37912037,2015-07-11,30435157,Agnes,Jason was very friendly and gave us a lot of local recommendations. He was available if we needed anything and always provided feedback  quickly.  The Studio was very cute and cozy just like the neighborhood. We felt like locals and it was a great airbnb experience.   
3646070,39180803,2015-07-21,35341131,Rebecca,"We had a wonderful stay! The apartment was as described, but more spacious than we expected. Jason was friendly and helpful. The neighborhood was charming and a great location for experiencing Portland. We would definitely stay there again!"
3646070,41986891,2015-08-10,37736025,MacKenzie,The home was cozy and sweet. The hot tub was warm and the garden lovely and inviting. Jason left us local coffee and we had everything we needed for a couple days in town. We'd happily return!
3646070,43061115,2015-08-17,3317405,Yeowon,Jason's studio #2 was a very nice and cozy. and Jason was so kind for my request. Thank you again. :) 
3646070,44338605,2015-08-25,9728665,Marco,"The unit was great and as described. It was clean, and in a beautiful neighborhood. We also enjoyed renting the bikes, which made our stay in Portland more convenient. Also Jason was kind enough to allow us to leave our bags in the foyer for the rest of the day after our check out."
3646070,45040798,2015-08-30,35589510,Gerald,"Jason made everything easy. He gave us a quick response to our request and had all the details ready for our stay. The studio was  comfortable and quiet, and the neighborhood was the perfect place to explore the city in any direction. Overall, we really enjoyed our stay. "
3646070,45441526,2015-09-02,12765236,Jana,This place was a perfect little home just the right distance from the city. Loved it and would stay there again.
3646070,45994314,2015-09-07,1675274,Simon,"Very nice and simple studio. We had no complaints about it, made the perfect home for our short stay in Portland"
3646070,48403732,2015-09-26,13726600,Peter,"The apartment's description was precise and as expected. The neighborhood is quiet and relaxed. Still, it's easily accessible from the airport (45min) and you can get quick downtown (10min by bike). Jason was very helpful and answered all questions we had in advance quickly. We completely enjoyed our stay."
3646070,48738667,2015-09-28,250072,Cassie,"We had a great weekend in this studio! The bed was comfy, all the amenities (towels, kitchen stuff, etc) that we needed were there, and it was very clean. It's also located in a really lovely, charming neighborhood. We really enjoyed the hot tub, as well. Our only complaint was that it was a little loud. People from another one of the apartments were in the hot tub after us and we could hear them as clearly as if they were in the room with us. It was after the posted ""quiet hours"" on the welcome sheet, so I guess we could have said something, but they weren't really being loud, just talking in normal voices. There was a fan in the studio that helped drown out the noise, which was nice. We'd stay here again for sure!"
3646070,49669010,2015-10-05,281428,Mike,"Host was accommodating and let us leave luggage near the unit for an early checkin. The weekend was a little chilly and the apartment didn't have the central heater turned on yet, but the host found us a portable heater which worked well. Having the bikes to rent was great for exploring Portland."
3646070,51366008,2015-10-19,45618514,Slav,"A great location that is very close to public transport. A nice studio that accommodates 2 just fine, and the hot tub is a pretty nice way to end the day. If you are looking for things to do, Jason can give you more than you will have time for. Great stay overall!"
3646070,54168718,2015-11-16,47935622,Matt,My partner and I really enjoyed our stay at Jason's studio. It's located in a nice historic neighbourhood which had easy access to transit downtown and pretty close Whole Foods for grocery shopping. The studio was as advertised and the bed was comfortable. Jason's partner greeted us when we checked in and she gave us some helpful tips on good restaurants. We would definitely stay there again.  
3646070,55262942,2015-11-29,4089196,Bridget,"Jason's apartment exactly fit the bill for what we were looking for on our more recent trip to Portland! The studio was exactly as described - clean and comfortable. The weather that time of year was bitterly cold so Jason was kind enough to leave a space heater for us which was awesome; it warmed the entire room so quickly! Also the location can't be beat. Easy walking distance to restaurants, coffee shops, and only a block from one of the main bus lines. Couldn't have asked for a better stay. "
3646070,55524780,2015-12-01,49654019,Mysa,"The place was cute and as pictured and the hot tub out back was relaxing and wonderful to come back to after a long day.  The neighbourhood felt safe, was quite, and nice a residential while being close to good places to eat and drink. A nice little get away."
3646070,55704829,2015-12-04,3665540,Corey,Easy check in and quick response/very helpful host. The kitchen was amazing as well- perfect for coffee and breakfast every morning..
3646070,56526732,2015-12-14,1168085,Ed,"Great little place in a really beautiful neighbourhood. Close to amenities and transport links. The hot tub is perfect, right by the back door to the apartment so you can even jump in for a dip before bed time. Or relax watching something in the roku. We really enjoyed staying there."
3646070,57405818,2015-12-25,7765302,Sheila,"We didn't get to meet Jason (or anyone) but everything was where it was supposed to be, when it was supposed to be there and any issues we had via email were responded to quickly while we were out. The room gets a little cold (we went in December) but there is a space heater to help out. And yes, the hot tub is where you want to be. "
3646070,59394319,2016-01-10,19861745,Melanie,"Very nice stay, only stayed one night but everything was great. Clean and cozy!"
3646070,59546072,2016-01-11,36437889,Sierra,"This charming stufio proved to be just how the pictures showed, very homey and comfortable. Safe area! Close to anything you may need, grocery store, restaurants, bars. Etc etc. Very clean and quiet :) 
Would 100% recommend! "
3646070,59878689,2016-01-16,51475192,Grace,"This place was great, really felt like home! We didn't ever meet Jason, but everything was smooth as far as check in/out. Very easy and cozy home to stay in, everything you need is there. "
3646070,59985129,2016-01-17,18062948,‚° Jason,"Tiffany was really nice when she greeted us but we never met Jason. We didn't know that we were sharing a house with other people so it was a bit surprising. The studio has most of the things we need. However, the bathroom was really small and there was no soap. The room gets really cold at night. Also, We felt quite uncomfortable because 10pm is quiet time and we are afraid to bother others while we talk because the walls were very thin and you can hear everything. Other than that we really like the location, it is very close to a lot of good restaurant if you are a foody. We would still think that with the same price, we could get a lot better than this place."
3646070,60162993,2016-01-19,25205080,Victoria,"This was an awesome find for a little weekend getaway to Portland. The room was clean, the location was central to everywhere we wanted to explore, and the hot tub was the cherry on top. "
3646070,60597176,2016-01-25,24211868,Natalie,We had a great time in Jason's apartment. It was a very well-appointed space that had everything we needed for a short weekend trip. We loved the hot tub directly out the back door. Jason was also very communicative and quick to answer any questions we had. 
3646070,61731230,2016-02-07,7409364,Ryan,"This place is perfect. It has an amazing open, relaxed feel. Jason was really easy to communicate with and made the stay everything we were hoping for. Definitely looking forward to staying here again
Thanks!"
3646070,62054440,2016-02-10,17016114,Jeff,The host canceled this reservation the day before arrival. This is an automated posting.
3646070,62700778,2016-02-16,488665,Dave,Jason was a great host. He made the entire experience very enjoyable. The bikes were a great way to get to know the charming neighbourhood. The hot tub was a perfect way to relax after a long day of sightseeing. Thanks!
3646070,63107364,2016-02-20,2535974,Cynthia,"Our host Jason made us feel very welcome and he made sure we had everything we needed.
The house is in a beautiful, safe, and convenient  neighborhood."
3646070,63284621,2016-02-21,16052412,Mia,Great stay! Close to everything and nice and cozy. Loved the hot tub!
3646070,64914971,2016-03-09,55504491,Keith,"Great neighborhood right in the middle of Irvington. Close to everything, and all the amenities you would hope to have!"
3646070,65412281,2016-03-13,56424846,Lukas,"My wife and I had a great stay here! The room was really cool had a lot of character and charm, and cool to stay in a place with history! Hot tub was great! Would suggest it being In a great area a few minutes from a lot of the cool parts of Portland!"
3646070,65647089,2016-03-16,25733224,Kalyn,"The air bnb was in a great location in  Irvington. It was clean and nice but I think for the price I could have found something better, the walls were a bit thin."
